title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Evvarikee Cheppoddu,Drama,2019,,,Basava Shankar Eeday,Keshav Deepak,"Rajsekhar Aningi,Keshav Deepak,Durgaprasad K","October 9, 2019 (United States)",,17,,,https://www.imdb.com/title/tt10081202/?ref_=adv_li_tt
Pariban: Idola dari Tanah Jawa,"Comedy,Drama",2019,,,Andibachtiar Yusuf,,"Atiqah Hasiholan,Ganindra Bimo,Rizky Mocil","May 9, 2019 (Indonesia)",,2,,,https://www.imdb.com/title/tt10230316/?ref_=adv_li_tt
On the Quiet,Drama,2019,,,Zoltán Nagy,"János Antal Horváth,Gábor Máté","Erik Major,Gábor Máté,Lulu Bognár","November 14, 2019 (Hungary)",Vertigo Média Kft.,2,,,https://www.imdb.com/title/tt6682438/?ref_=adv_li_tt
Hayya: The Power of Love 2,Drama,2019,,,Jastis Arimba,,"Ria Ricis,Fauzi Baadila,Adhin Abdul Hakim","September 19, 2019 (Indonesia)",,19,,,https://www.imdb.com/title/tt10883272/?ref_=adv_li_tt
Dear Devil Brother,"Comedy,Drama",2019,,,Ngoc Phuong Vu,,"Isaac,Do Duy Khai,Dieu Nhi","November 29, 2019 (Vietnam)",HKFilm,,,,https://www.imdb.com/title/tt11097142/?ref_=adv_li_tt
This World Won't Break,"Drama,Musical",2019,,,Josh David Jordan,Roxanna Redfoot,"Greg Schroeder,Roxanna Redfoot,Matthew Posey","September 15, 2020 (United States)",Westfolk Film Co.,6,,,https://www.imdb.com/title/tt9590954/?ref_=adv_li_tt
Hudson,"Comedy,Drama",2019,,,Sean Daniel Cunningham,"Gregory Lay,David Neal Levin","Gregory Lay,David Neal Levin,Mary Catherine Greenawalt","May 6, 2019 (United States)",,6,,,https://www.imdb.com/title/tt7391126/?ref_=adv_li_tt
Dark Sense,Thriller,2019,,,Magnus Wake,"Alistair Rutherford,Ian Hanmore","Corin Edgar Robert,Ian Hanmore,Shonagh Price","May 17, 2019 (United States)",,14,,,https://www.imdb.com/title/tt4082314/?ref_=adv_li_tt
Picasso,Drama,2019,,,Abhijeet Warang,"Tushar Paranjape,Ashwini Mukadam","Prasad Oak,Ashwini Mukadam,Samay Tambe","March 19, 2021 (India)",,30,,,https://www.imdb.com/title/tt9460478/?ref_=adv_li_tt
Integrity,"Crime,Drama,Mystery",2019,,,Alan Mak,"Alan Mak,Nick Cheung","Ching Wan Lau,Nick Cheung,Karena Kar-Yan Lam","February 5, 2019 (Hong Kong)",Sil-Metropole Organisation,3,,,https://www.imdb.com/title/tt9575160/?ref_=adv_li_tt
Mon Jane na,Action,2019,,,Shagufta Rafique,Yash Dasgupta,"Mimi Chakraborty,Yash Dasgupta,Arindam Dutta","March 21, 2019 (India)",,4,,,https://www.imdb.com/title/tt10215026/?ref_=adv_li_tt
10E,Comedy,2019,,,Vahik Pirhamzei,,"Vahik Pirhamzei,Poema Oleas Mekhitarian,Karina Piliguian","September 27, 2019 (United States)",,7,,,https://www.imdb.com/title/tt10379006/?ref_=adv_li_tt
Le corps sauvage,Drama,2019,,,Cheyenne Carron,,"Nina Klinkhamer,François Pouron,Diane Boucai","March 20, 2019 (France)",,1,,,https://www.imdb.com/title/tt8710100/?ref_=adv_li_tt
Angelfish,"Drama,Romance",2019,,,Peter Andrew Lee,"Luna Del Rosario,Princess Nokia","Jimi Stanton,Princess Nokia,Stanley Simons","November 14, 2019 (United States)",MuseWork Pictures,4,,,https://www.imdb.com/title/tt8890058/?ref_=adv_li_tt
Ranganayaki,"Crime,Drama",2019,,,Dayal Padmanabhan,Suchendra Prasad,,"November 1, 2019 (India)",,2,,,https://www.imdb.com/title/tt10961232/?ref_=adv_li_tt
Brothers James: Retribution,Western,2019,,,Frank Powers,,"Tony Toste,Manny Rubio,Mo Kelly","October 23, 2019 (United States)",LTG Films,,,,https://www.imdb.com/title/tt4460424/?ref_=adv_li_tt
"Yo, mi mujer y mi mujer muerta","Comedy,Drama",2019,,,Santi Amodeo,"Rafael Cobos,Carlos Areces","Oscar Martínez,Carlos Areces,Ingrid García Jonsson","March 21, 2019 (Argentina)",Canal Sur Televisión,5,,,https://www.imdb.com/title/tt7893296/?ref_=adv_li_tt
Fatal Visit,Thriller,2019,,,Yuen-Leung Poon,,"Sammi Cheng,Dawei Tong,Charlene Choi","September 25, 2020 (Hong Kong)",Lone House Films,2,,,https://www.imdb.com/title/tt7271190/?ref_=adv_li_tt
Jada,"Drama,Sport",2019,,,Kumaran,Roshini,,"December 6, 2019 (India)",,4,,,https://www.imdb.com/title/tt9769714/?ref_=adv_li_tt
Neila,Drama,2019,,,Fred Potts,Gunner Muñiz,"Anna Easteden,Gunner Muñiz,Oliver Francis Huang-Hsu","December 8, 2019 (New Zealand)",,,,,https://www.imdb.com/title/tt7479504/?ref_=adv_li_tt
Loco Fin de Semana,Comedy,2019,,,Kristoff Raczynski,,"Mauricio Barrientos,Jimena Bilsup,Juan Pablo Castañeda","June 14, 2019 (Mexico)",,1,,,https://www.imdb.com/title/tt10507902/?ref_=adv_li_tt
The Dark Military,"Action,Thriller",2019,,,Loren W. Lepre,,"R. Marcus Taylor,Loren W. Lepre,Gina Marie Scholl","April 4, 2019 (United States)",Dandeleven Pictures,3,,,https://www.imdb.com/title/tt5108524/?ref_=adv_li_tt
Les fleurs oubliées,Comedy,2019,,,André Forcier,"André Forcier,Yves Jacques","Roy Dupuis,Yves Jacques,Christine Beaulieu","October 25, 2019 (Canada)",,,,,https://www.imdb.com/title/tt8399104/?ref_=adv_li_tt
Listen to the Universe,"Drama,Music",2019,,,Kei Ishikawa,"Riku Onda,Tôri Matsuzaka","Mayu Matsuoka,Tôri Matsuzaka,Win Morisaki","October 4, 2019 (Japan)",Foster Co.,2,,,https://www.imdb.com/title/tt9554692/?ref_=adv_li_tt
Hot Box,Comedy,2019,,,Brandon Rhiness,,"Jill Maria Robinson,Morgan LeBlanc,Brandon Rhiness","April 23, 2019 (Canada)",,,,,https://www.imdb.com/title/tt8880116/?ref_=adv_li_tt
KSI vs. Logan Paul II,Sport,2019,,,Jeff Clarke,,,"November 9, 2019 (United States)",OPTalent,2,,,https://www.imdb.com/title/tt11265668/?ref_=adv_li_tt
Strive,Drama,2019,TV-14,1h 22m,Robert Rippberger,"Piper Dellums,Michelle Joyner","Danny Glover,Michelle Joyner,Tony D. Head","May 19, 2019 (United States)",El Ride Productions,5,,,https://www.imdb.com/title/tt3505898/?ref_=adv_li_tt
Love Triangle,"Comedy,Romance",2019,,,Baybulat Batullin,,"Narinman Bekbulatov-Areshev,Yana Dubuy,Sergey Epishev","February 14, 2019 (Russia)","Studio Dmitriy Kupovih ""Svobodnoe kino""",,,,https://www.imdb.com/title/tt9620474/?ref_=adv_li_tt
Xia ban chang,"Drama,Sport",2019,,,Jung-chi Chang,,"Fandy Fan,Berant Zhu,Chun-hao Tuan","August 23, 2019 (Taiwan)",,1,,,https://www.imdb.com/title/tt10869364/?ref_=adv_li_tt
Naukar Vahuti Da,Comedy,2019,,,Smeep Kang,"Vaibhav Suman,Kulraj Randhawa","Binnu Dhillon,Kulraj Randhawa,Gurpreet Ghuggi","August 23, 2019 (United States)",Smeep Kang Productions,,,,https://www.imdb.com/title/tt9740272/?ref_=adv_li_tt
Ölü Yatirim,Comedy,2019,,,Neslihan Yildiz,,"Öykü Celik,Serkan Dagli,Anil Çelik","August 2, 2019 (Turkey)",,,,,https://www.imdb.com/title/tt8671642/?ref_=adv_li_tt
Fixies vs Krabots,Animation,2019,,,Vasiko Bedoshvili,,"Barbara Bisor,Larisa Brokhman,Prokhor Chekhovskoy","December 19, 2019 (Russia)",Cinema Fund,,,,https://www.imdb.com/title/tt11498676/?ref_=adv_li_tt
When We're Born,"Drama,Musical,Romance",2019,,,Tamer Ezzat,,"Amr Abed,Ibtihal Elserety,Salma Hassan","January 16, 2020 (Jordan)",,1,,,https://www.imdb.com/title/tt10963462/?ref_=adv_li_tt
Kanne Kalaimane,"Drama,Romance",2019,,,Seenu Ramasamy,Tamannaah Bhatia,"Udhayanidhi Stalin,Tamannaah Bhatia,'Poo' Ram","February 21, 2019 (United States)",,6,,,https://www.imdb.com/title/tt8042260/?ref_=adv_li_tt
American Criminal,Thriller,2019,,,Dylan Bank,,"Yancy Butler,Justin Deas,Colleen Zenk","November 1, 2019 (United States)",,,,,https://www.imdb.com/title/tt5697722/?ref_=adv_li_tt
A Fire in the Cold Season,"Drama,Thriller",2019,,,Justin Oakey,"Justin Oakey,Michaela Kurimsky","Stephen Oates,Michaela Kurimsky,Stephen Lush","September 25, 2020 (United States)",,5,,,https://www.imdb.com/title/tt8885868/?ref_=adv_li_tt
Jhalki,Drama,2019,,,Brahmanand S. Singh,"Tanvi Jain,Prakash Jha,Tannishtha Chatterjee","Boman Irani,Tannishtha Chatterjee,Sanjay Suri","November 14, 2019 (India)",,678,,,https://www.imdb.com/title/tt7743400/?ref_=adv_li_tt
Saturday Afternoon,"Drama,Thriller",2019,,,Mostofa Sarwar Farooki,,,April 2019 (Russia),GreenTouch Entertainment,5,,,https://www.imdb.com/title/tt6143982/?ref_=adv_li_tt
Ispade Rajavum Idhaya Raniyum,"Drama,Romance",2019,,,Ranjit Jeyakodi,Shilpa Manjunath,"Harish Kalyan,Shilpa Manjunath,Ma ka Pa Anand","March 15, 2019 (United States)",,13,,,https://www.imdb.com/title/tt10016532/?ref_=adv_li_tt
Manoharam,"Comedy,Drama",2019,,,Anvar Sadik,Aparna Das,"Vineeth Sreenivasan,Aparna Das,Basil Joseph","October 18, 2019 (United States)",,10,,,https://www.imdb.com/title/tt9906644/?ref_=adv_li_tt
Monte Cristo Musical,Musical,2019,,,Dongwon Lee,,"Andrey Alexandrin,Igor Balalaev,Dmitri Ermak","November 14, 2019 (South Korea)",,1,,,https://www.imdb.com/title/tt12176478/?ref_=adv_li_tt
Shadow of Water,"Drama,Thriller",2019,,,Sanal Kumar Sasidharan,"K.V. Manikandan,Joju George","Nimisha Sajayan,Joju George,Jolly Chirayath","December 6, 2019 (India)",,24,,,https://www.imdb.com/title/tt8517272/?ref_=adv_li_tt
A Man without a Shadow,"Crime,Drama,Mystery",2019,,,Alireza Raisian,,"Leila Hatami,Ali Mosaffa,Farhad Aslani","September 18, 2019 (Iran)",,3,,,https://www.imdb.com/title/tt9731048/?ref_=adv_li_tt
Hallowed Ground,"Drama,Horror,Mystery",2019,,,Miles Doleac,Sherri Eakin,"Ritchie Montgomery,Sherri Eakin,Miles Doleac","June 7, 2019 (United States)",,20,,,https://www.imdb.com/title/tt7771454/?ref_=adv_li_tt
Banal,Horror,2019,,,J.A. Tadena,,"Bianca Umali,Miguel Tanfelix,Andrea Brillantes","May 29, 2019 (Philippines)",,7,,,https://www.imdb.com/title/tt10422110/?ref_=adv_li_tt
Summer Love,Romance,2019,,,Muskan Dhakal,,"Shishir Bhandari,Rewati Chetri,Narendra Singh Dhami","February 8, 2019 (Nepal)",,,,,https://www.imdb.com/title/tt9382076/?ref_=adv_li_tt
The Most Beautiful Day in the World,Comedy,2019,,,Alessandro Siani,"Alessandro Siani,Stefania Spampinato","Alessandro Siani,Stefania Spampinato,Giovanni Esposito","October 31, 2019 (Italy)",Buonaluna,1,,,https://www.imdb.com/title/tt9110556/?ref_=adv_li_tt
Ambu,Drama,2019,,,Farid Dermawan,,"Widyawati,Laudya Cynthia Bella,Lutesha","May 16, 2019 (Indonesia)",,1,,,https://www.imdb.com/title/tt10256818/?ref_=adv_li_tt
The King Is Invincible,Action,2019,,,Kaiyi Liu,,,"July 28, 2019 (China)",,,,,https://www.imdb.com/title/tt12724988/?ref_=adv_li_tt
Lone Wolves,"Drama,Thriller",2019,,,Sergi Arnau,,"José María Blanco,Octavi Pujades,Fred Tatien","May 9, 2021 (Hungary)",,1,,,https://www.imdb.com/title/tt4760602/?ref_=adv_li_tt
The Cardinal,"Biography,Drama,History",2019,,,Nicolae Margineanu,,"Mircea Andreescu,Cristian Bota,Radu Botar","October 24, 2019 (Romania)",,2,,,https://www.imdb.com/title/tt10501980/?ref_=adv_li_tt
The Match,Drama,2019,,,Francesco Carnesecchi,Alberto Di Stasio,"Francesco Pannofino,Alberto Di Stasio,Giorgio Colangeli","February 27, 2020 (Italy)",Pyramid Factory,1,,,https://www.imdb.com/title/tt8776686/?ref_=adv_li_tt
Mentada de Padre,Comedy,2019,TV-PG,1h 42m,Fernando Rovzar,,"Sofía Sisniega,Francisco Aguirre,Mark Alazraki","August 16, 2019 (Mexico)",Traziende Films,1,,,https://www.imdb.com/title/tt6507682/?ref_=adv_li_tt
Tito,"Comedy,Drama",2019,,,Grace Glowicki,,"Grace Glowicki,Ben Petrie","March 8, 2019 (United States)",,5,,,https://www.imdb.com/title/tt7476866/?ref_=adv_li_tt
Al son que me toquen bailo,Comedy,2019,TV-14,1h 22m,Juan Carlos Mazo,,"Luis Eduardo Arango,Linda Lucía Callejas,Juan Camilo Castillo","December 25, 2019 (Colombia)",,,,,https://www.imdb.com/title/tt12043600/?ref_=adv_li_tt
Rahman 1400,"Comedy,Drama",2019,,,Manouchehr Hadi,,"Sajjad Dolati,Mohammad Reza Golzar,Yashar Prn","March 16, 2019 (Iran)",,6,,,https://www.imdb.com/title/tt10196142/?ref_=adv_li_tt
Abduction 101,"Adventure,Horror",2019,,,Robin Entreinger,"Steve Noir,Steve Noir,Nixi Oblivion","Luna Labelle,Nixi Oblivion,Brianna Shewbert Rouse","June 25, 2019 (United States)",,14,,,https://www.imdb.com/title/tt9860860/?ref_=adv_li_tt
God Only Knows,Drama,2019,,,Mijke de Jong,,"Marcel Musters,Monic Hendrickx,Elsie de Brauw","April 4, 2019 (Netherlands)",,1,,,https://www.imdb.com/title/tt8690486/?ref_=adv_li_tt
First Person Plural,"Drama,Romance",2019,,,Eric Tretbar,,"Faysal Ahmed,Amanda Day,Barkhad Abdirahman","April 12, 2019 (United States)",,,,,https://www.imdb.com/title/tt8530904/?ref_=adv_li_tt
Agent X the movie,Mystery,2019,,,Jabaar Edmond,,"Wanda Black,Tim Cameron,Lorenzo Carswell","January 21, 2019 (United States)",,,,,https://www.imdb.com/title/tt11232496/?ref_=adv_li_tt
I See You,Thriller,2019,TV-14,1h 18m,Andrew Schuth,,"Aaron Perilo,Toni Torres,Brian Kimmet","February 12, 2019 (United States)",,56,,,https://www.imdb.com/title/tt1249439/?ref_=adv_li_tt
Mr. Majnu,Romance,2019,,,Venky Atluri,"P. Sathish Chandra,Nidhhi Agerwal","Akhil Akkineni,Nidhhi Agerwal,Izabelle Leite","January 25, 2019 (India)",,20,,,https://www.imdb.com/title/tt9021092/?ref_=adv_li_tt
Stoned Sex Cinema,Drama,2019,,,Jacques Aldridge,,"Forest Baker,Amy Marie Bowersox,Jacques Aldridge","June 1, 2019 (United States)",,,,,https://www.imdb.com/title/tt9368200/?ref_=adv_li_tt
Rosebud,"Comedy,Drama,Romance",2019,,,Seok-Hyun Jo,,"Ho-jeong Yu,Park Sung-woong,Yeon-Soo Ha","January 16, 2019 (South Korea)",MCMC,1,,,https://www.imdb.com/title/tt10449248/?ref_=adv_li_tt
The Undiscovered Country,"Drama,Mystery",2019,,,Tim O'Connor,,"Rachel McKeon,Suzanne Savoy,Zazie Beetz",May 2019 (United States),,,,,https://www.imdb.com/title/tt6466598/?ref_=adv_li_tt
Nicole,"Comedy,Horror",2019,,,James Schroeder,,"Tamika Shannon,Stephen Wesley Green,Ke'Shawn Bussey","January 31, 2020 (United States)",,55,,,https://www.imdb.com/title/tt9289116/?ref_=adv_li_tt
Gnomercy,"Comedy,Horror",2019,,,Colin Jeffrey,,"Nathan Boucher,Kyle Edmondson,Martin Garneau","September 1, 2019 (Canada)",,,,,https://www.imdb.com/title/tt4191592/?ref_=adv_li_tt
Made in Malta,Romance,2019,,,Julian Galea,Elena Babicheva,"Greg Audino,Elena Babicheva,Ariadna Cabrol","June 5, 2019 (Malta)",,10,,,https://www.imdb.com/title/tt7590334/?ref_=adv_li_tt
The Ghost and the House of Truth,Drama,2019,,,Akin Omotoso,,"Susan Wokoma,Kate Henshaw-Nuttal,Fabian Adeoye Lojede",November 2019 (Nigeria),,,,,https://www.imdb.com/title/tt11076496/?ref_=adv_li_tt
"Debunkers, Inc.","Adventure,Family,Mystery",2019,TV-PG,1h 30m,Matthew David Thompson,"Matthew David Thompson,Izzy Pollak","Josh Pinkowski,Izzy Pollak,Blake Kevin Dwyer","May 1, 2019 (United States)",,12,,,https://www.imdb.com/title/tt6379644/?ref_=adv_li_tt
Teacher of the Year,"Comedy,Drama,Family",2019,,,Vikram Panchal,"Shounak Vyas,Shounak Vyas,Alisha Prajapati","Shounak Vyas,Alisha Prajapati,Mehul Buch","September 13, 2019 (India)",,12,,,https://www.imdb.com/title/tt10827864/?ref_=adv_li_tt
Professor Mack,"Comedy,Romance",2019,TV-MA,1h 23m,Christopher Nolen,,"Amin Joseph,Erica Hubbard,Timon Kyle Durrett","August 6, 2019 (United States)",,24,,,https://www.imdb.com/title/tt6052206/?ref_=adv_li_tt
#Yaaram,"Comedy,Romance",2019,,,Ovais Khan,"Abir Sengupta,Ishita Raj","Prateik Babbar,Ishita Raj,Siddhant Kapoor","October 18, 2019 (India)",,2,,,https://www.imdb.com/title/tt11007050/?ref_=adv_li_tt
Lost and Found,"Comedy,Drama,Romance",2019,,,Ronan Le Page,Léa Drucker,"Pio Marmaï,Léa Drucker,Mélodie Richard","August 14, 2019 (France)",France 2 Cinéma,1,,,https://www.imdb.com/title/tt9041234/?ref_=adv_li_tt
Sun,Comedy,2019,,,Jonathan Desoindre,"Ella Kowalska,Jonathan Desoindre,Aadar Malik","Tewfik Jallab,Aadar Malik,Xavier Boiffier","July 24, 2019 (France)",Digital District,1,,,https://www.imdb.com/title/tt7388274/?ref_=adv_li_tt
Portugal Não Está à Venda,Comedy,2019,,,André Badalo,,"Pedro Teixeira,Rita Pereira,Ana Zanatti","February 21, 2019 (Portugal)",,1,,,https://www.imdb.com/title/tt2509730/?ref_=adv_li_tt
Mera Naam Shaji,"Comedy,Romance",2019,,,Nadirsha,"Shani Khader,Asif Ali","Biju Menon,Asif Ali,Baiju","April 5, 2019 (United States)",,8,,,https://www.imdb.com/title/tt8984634/?ref_=adv_li_tt
Lost in Space,Drama,2019,,,Shihyun Wang,,"David Baron,Kristen Barone,Tomas Johansson","May 9, 2019 (United States)",,,,,https://www.imdb.com/title/tt10431882/?ref_=adv_li_tt
Surprise,"Comedy,Drama",2019,,,Peter Hewitt,,"Jennifer Angelier,Sofia Bouchaala,Samantha Brito e Cunha","February 14, 2019 (United Kingdom)",,2,,,https://www.imdb.com/title/tt2354395/?ref_=adv_li_tt
HeartBreak,"Action,Drama,Sport",2019,Not Rated,1h 32m,Ralph Clemente,"Wayne Catledge,Jane Park Smith","Brett Rice,Jane Park Smith,Dennis Neal","April 16, 2019 (United States)",Bruce Wood Films,2,,,https://www.imdb.com/title/tt3175260/?ref_=adv_li_tt
Daughter of God,Sci-Fi,2019,Not Rated,1h 12m,Shri Fugi Spilt,,"Shri Fugi Spilt,Steve Zilliax","June 15, 2019 (United States)",,,,,https://www.imdb.com/title/tt6108684/?ref_=adv_li_tt
Password,"Action,Crime,Drama",2019,,,Malek Afsari,Akash,"Shakib Khan,Akash,Jadu Azad","June 5, 2019 (Bangladesh)",,14,,,https://www.imdb.com/title/tt10323688/?ref_=adv_li_tt
The Bull,"Crime,Drama",2019,,,Boris Akopov,,"Yuriy Borisov,Stasya Miloslavskaya,Aleksandr Samsonov","June 10, 2019 (Russia)",,4,,,https://www.imdb.com/title/tt10409590/?ref_=adv_li_tt
Prey,"Drama,Horror,Thriller",2019,Not Rated,1h 27m,José Luis Montesinos,"José Luis Montesinos,Miguel Ángel Jenner","Paula del Río,Miguel Ángel Jenner,Jordi Aguilar","October 31, 2020 (Japan)",Institut Valencià de Cultura (IVC),8,,,https://www.imdb.com/title/tt6117824/?ref_=adv_li_tt
706,Thriller,2019,Not Rated,2h,Shravankumar Tiwari,Raayo S. Bakhirta,"Mohan Agashe,Raayo S. Bakhirta,Divya Dutta","January 11, 2019 (India)",,15,,,https://www.imdb.com/title/tt9390026/?ref_=adv_li_tt
Round of Your Life,"Family,Sport",2019,,,Dylan Thomas Ellis,Ximena Alvarez,"Cole Allen,Ximena Alvarez,Suhail Arastu","June 21, 2019 (United States)",,8,,,https://www.imdb.com/title/tt5190578/?ref_=adv_li_tt
Zrodzeni do szabli,Drama,2019,,,Pawel Delag,,"Pawel Delag,Wiktor Osinski,Bartosz Sieniawski","December 23, 2019 (United States)",,5,,,https://www.imdb.com/title/tt10916614/?ref_=adv_li_tt
Fire Island,Romance,2019,,,Mimi Spiwak Harris,Stephen Ken Davis,,"March 1, 2019 (Sweden)",,2,,,https://www.imdb.com/title/tt4299234/?ref_=adv_li_tt
Blood Myth,Horror,2019,,,Sean Brown,"Luke Gosling,Luke Gosling,Anna Dawson","Jonathan McClean,Anna Dawson,Hannah Chalmers","August 9, 2019 (Turkey)",,11,,,https://www.imdb.com/title/tt7158904/?ref_=adv_li_tt
Erotic Tutoring 2,Romance,2019,,,,,,"June 7, 2019 (South Korea)",,,,,https://www.imdb.com/title/tt12945144/?ref_=adv_li_tt
"The Boy, the Dog and the Clown",Family,2019,,,Nick Lyon,"Ron Peer,Gabriel Dell Jr.","Adrien Lyon,Gabriel Dell Jr.,Foxy The Dog","December 3, 2019 (United States)",,2,,,https://www.imdb.com/title/tt7335710/?ref_=adv_li_tt
Dark Lies the Island,"Comedy,Drama",2019,,,Ian Fitzgibbon,,"Peter Coonan,Moe Dunford,Charlie Murphy","October 18, 2019 (Ireland)",,2,,,https://www.imdb.com/title/tt7615436/?ref_=adv_li_tt
Mamonga,Drama,2019,,,Stefan Malesevic,"Simon Maric,Drazen Pavlovic","Marta Bjelica,Drazen Pavlovic,Nenad Tomic","June 29, 2019 (Czech Republic)",Sarajevo Film Academy,1,,,https://www.imdb.com/title/tt7771512/?ref_=adv_li_tt
Tresspass,"Action,Horror",2019,,,Yusufujiang Abulaiti,,"Kyle Paul,Alvin Sun,Szu-Ping Wang","December 1, 2019 (China)",,,,,https://www.imdb.com/title/tt10366324/?ref_=adv_li_tt
The Doctor's Case,Mystery,2019,,,Michael J Roberts,,"Joe Ochman,Paul Hughes,Timmy Sherrill","September 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt7631002/?ref_=adv_li_tt
Eggnoid: Love & Time Portal,"Drama,Fantasy,Romance",2019,,,Naya Anindita,,"Sheila Dara Aisha,Morgan Oey,Luna Maya","December 5, 2019 (Indonesia)",,8,,,https://www.imdb.com/title/tt10640262/?ref_=adv_li_tt
No Apology,Drama,2019,,,Gilbert Allan,,"Lydia Adair,Owen Bishop,Pierce Briggs","June 2, 2020 (United States)",,3,,,https://www.imdb.com/title/tt9913660/?ref_=adv_li_tt
Jai Hind,Action,2019,,,Feroz Khan,,,"August 9, 2019 (India)",,,,,https://www.imdb.com/title/tt10773136/?ref_=adv_li_tt
Porcelain,Drama,2019,,,Jenneke Boeijink,"Thibaud Delpeut,Laura de Boer","Tom Vermeir,Laura de Boer,Neathan van der Gronden","March 12, 2020 (Netherlands)",Wrong Men North,3,,,https://www.imdb.com/title/tt6438522/?ref_=adv_li_tt
Familia Blondina,Comedy,2019,,,Jerry Lopez Sineneng,,"Karla Estrada,Jobert Austria,Kira Balinger","April 5, 2019 (United States)",,,,,https://www.imdb.com/title/tt9854844/?ref_=adv_li_tt
Officer Arjun Singh IPS,"Action,Drama",2019,,,Arshad Siddiqui,Raai Laxmi,"Priyanshu Chatterjee,Raai Laxmi,Amit Misra","October 18, 2019 (India)",,6,,,https://www.imdb.com/title/tt10815982/?ref_=adv_li_tt
The Imagined Wolf,Drama,2019,,,Valeriya Gay Germanika,,"Yuliya Vysotskaya,Liza Klimova,Asya Ozturk","October 17, 2019 (Russia)",,1,,,https://www.imdb.com/title/tt10399760/?ref_=adv_li_tt
Seven,Drama,2019,,,Tosin Igho,,"Kehinde Ajayi,Ogunsanwo Anita,Chiemela Azurunwa","November 29, 2019 (Nigeria)",,3,,,https://www.imdb.com/title/tt12553430/?ref_=adv_li_tt
Young President and His Fake Bride,Romance,2019,,,,,,"January 11, 2019 (China)",,,,,https://www.imdb.com/title/tt17634428/?ref_=adv_li_tt
Contracts,Action,2019,,,Alex Chung,Kyle Stewart,"Margaryta Soldatova,Kyle Stewart,Christena Gaunce","October 21, 2019 (Canada)",,6,,,https://www.imdb.com/title/tt7479288/?ref_=adv_li_tt
Stained,"Horror,Thriller",2019,TV-MA,1h 42m,Joston Theney,,"Angelica Bridges,Ethan McDowell,Michael Wayne Foster","August 9, 2019 (United States)",,4,,,https://www.imdb.com/title/tt4192552/?ref_=adv_li_tt
Saadi Marzi,Comedy,2019,,,Ajay Chandhok,Neena Bundhel,"Anuj Bhalla,Neena Bundhel,Devkumar Deva","January 25, 2019 (India)",,,,,https://www.imdb.com/title/tt9536816/?ref_=adv_li_tt
The Hill and the Hole,"Fantasy,Horror,Sci-Fi",2019,,,Bill Darmon,,"Liam Kelly,Adam Gorightly,Kristen Brody","April 17, 2020 (United States)",,12,,,https://www.imdb.com/title/tt8357336/?ref_=adv_li_tt
Tsundere musume: Okute na shotaiken,Romance,2019,,,Yûjirô Ozeki,,"Mikako Abe,Yuma Tsukigase,Sumire Mihara","May 17, 2019 (Japan)",,,,,https://www.imdb.com/title/tt11478334/?ref_=adv_li_tt
