title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Brest vs St Etienne,Sport,2020,,,,,,"November 21, 2020 (France)",,,,,https://www.imdb.com/title/tt13550644/?ref_=adv_li_tt
Supercopa de Espana Final 2020,Reality-TV,2020,,,,,,"January 12, 2020 (Saudi Arabia)",,,,,https://www.imdb.com/title/tt13386654/?ref_=adv_li_tt
Perfect Family for Christmas,Family,2020,,,Lily Gontard,,,"August 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt11668348/?ref_=adv_li_tt
"Alighieri Durante, detto Dante",,2020,,,Graziano Conversano,,Alessandro Barbero,"December 9, 2020 (Italy)",,,,,https://www.imdb.com/title/tt14844222/?ref_=adv_li_tt
Chelsea vs Leeds United,Sport,2020,,,,,,"December 5, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt13593832/?ref_=adv_li_tt
I.T. Boss,Drama,2020,,,Val Sunny Olisemeka,,,"December 12, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt16295290/?ref_=adv_li_tt
Simon Leblanc: Malade,Comedy,2020,,,Pascal L'Heureux,,Simon Leblanc,"May 12, 2020 (Canada)",,,,,https://www.imdb.com/title/tt16970836/?ref_=adv_li_tt
El nuevo comienzo de Scrooge,"Comedy,Fantasy",2020,,,Juan José Videgain,,"Juan José Videgain,Juan Burgaleta,Lázaro Cerezo","January 12, 2020 (Spain)",,,,,https://www.imdb.com/title/tt13720992/?ref_=adv_li_tt
Brighton and Hove Albion vs Liverpool,Comedy,2020,,,,,,"November 28, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt13550478/?ref_=adv_li_tt
Tyrants of Tomorrow Telethon,Musical,2020,,,Christopher Shorr,,"Emma Ackerman,Chris Egging,James P. Jordan","October 16, 2020 (United States)",,,,,https://www.imdb.com/title/tt13725936/?ref_=adv_li_tt
4Th of July Dance,,2020,,,Kyle Anderson,,,"June 9, 2020 (United States)",,,,,https://www.imdb.com/title/tt12811050/?ref_=adv_li_tt
The Scorpion Monster,Action,2020,,,Liu Zihe,,,"September 22, 2020 (China)",,,,,https://www.imdb.com/title/tt21808438/?ref_=adv_li_tt
Legendary Lover,"Music,Musical",2020,,,Oliver Sommer,,Ariana Savalas,"January 17, 2020 (United States)",,,,,https://www.imdb.com/title/tt12644088/?ref_=adv_li_tt
Being on Top,Drama,2020,,,Ronald Benson-El,,"Nateice Aisha,Vivian Allvin,Titilayo Bankhole",,,,,,https://www.imdb.com/title/tt21806294/?ref_=adv_li_tt
Derby della Mole,Reality-TV,2020,,,Cristiano Ronaldo,,,"December 5, 2020 (Italy)",,,,,https://www.imdb.com/title/tt13593842/?ref_=adv_li_tt
Jose James & Taali Live from Levon Helm Studios,Music,2020,,,Steven Pierce,,"Talia Billig,Jose James","August 13, 2020 (United States)",,,,,https://www.imdb.com/title/tt13786712/?ref_=adv_li_tt
Asiri,Drama,2020,,,Dele Ogundipe,,,"March 6, 2020 (United States)",,,,,https://www.imdb.com/title/tt12306032/?ref_=adv_li_tt
Maestros del Renacer,Drama,2020,,,Albert Muns,,"Joan Llobera,Albert Muns,Àlex Ortega","October 7, 2020 (Spain)",,,,,https://www.imdb.com/title/tt13279488/?ref_=adv_li_tt
Nee Manasu Naadi,Drama,2020,,,Srikanth,,,"December 1, 2020 (India)",,,,,https://www.imdb.com/title/tt12072290/?ref_=adv_li_tt
Among Us,Fantasy,2020,,,Brunson K Delves,,,"October 14, 2020 (United States)",,,,,https://www.imdb.com/title/tt15162356/?ref_=adv_li_tt
Monde parallèle,Romance,2020,,,Moses Kibambe,,"Sefu Kaligala,Joyce Emunga,Charline Kashemwa",2020 (The Democratic Republic of Congo),,,,,https://www.imdb.com/title/tt15278480/?ref_=adv_li_tt
Judas Kiss,Thriller,2020,,,Michael Sean Erickson,,Michael Sean Erickson,"April 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt8160060/?ref_=adv_li_tt
White Horse Paradise,Drama,2020,,,Zhibin Zhang,,,"March 4, 2020 (China)",,,,,https://www.imdb.com/title/tt10937376/?ref_=adv_li_tt
Do Chuala Ceol (I Heard Music),,2020,,,Donal O'Ceilleachair,,,"January 1, 2020 (Ireland)",,,,,https://www.imdb.com/title/tt11698338/?ref_=adv_li_tt
Murdershow,Horror,2020,,,Dan Zachary,,,"October 20, 2020 (Canada)",,,,,https://www.imdb.com/title/tt10985420/?ref_=adv_li_tt
Turquiose and Violet,Drama,2020,,,Shawn Puett,,,"December 10, 2020 (Canada)",,,,,https://www.imdb.com/title/tt11264182/?ref_=adv_li_tt
Genesis: The Biblical Music Experience,Musical,2020,,,Steve B. Green,,,"February 7, 2020 (United States)",,,,,https://www.imdb.com/title/tt11855914/?ref_=adv_li_tt
Murder Without Death,"Action,Horror",2021,,,Derek Willis,,"Gregory Garrett Boone,Evelyn Gail,Kenya Hall","October 24, 2020 (United States)",,,,,https://www.imdb.com/title/tt20249082/?ref_=adv_li_tt
Rijali,Drama,2020,,,Beta,,Aisha Nassoro Salum,"November 12, 2020 (Tanzania)",,,,,https://www.imdb.com/title/tt21403948/?ref_=adv_li_tt
Malaar,,2020,,,Kamalan Bebagr,,"Keyya Baloch,Rafeeq Gull,Rashid Hassan","December 19, 2020 (Pakistan)",,,,,https://www.imdb.com/title/tt21879614/?ref_=adv_li_tt
Le Karma de la Tchiza,Drama,2020,,,Blaise Option,,"Gabrielle T. Anga,Alius Bebinde,Marvin M. Djemseu","February 7, 2020 (Cameroon)",,,,,https://www.imdb.com/title/tt21871540/?ref_=adv_li_tt
ATRA,,2020,,,Napon Angsnaraks,,,"July 11, 2020 (Thailand)",,,,,https://www.imdb.com/title/tt13223802/?ref_=adv_li_tt
Rainbow Shoes,Fantasy,2020,,,Matt Kramer,,"Jae Alft,Nathanael Clark,Noel Clark","September 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt21869198/?ref_=adv_li_tt
Five Point Three,Drama,2020,,,Vaibhav Dixit,,"Aditya Sharma,Gagan Ahuja,Divya Bharti","January 17, 2020 (India)",,,,,https://www.imdb.com/title/tt21874456/?ref_=adv_li_tt
Virgin Blade,Drama,2020,,,Cosson Chinopoh,,"Syriette Che,Ngongang Elizabeth,Syndy Emade","January 11, 2020 (Cameroon)",,,,,https://www.imdb.com/title/tt21860430/?ref_=adv_li_tt
Rope,"Crime,Drama",2020,,,Patrick Hamilton,,,"November 25, 2020 (United States)",,,,,https://www.imdb.com/title/tt21862590/?ref_=adv_li_tt
Ghetto Blues,Drama,2020,,,John Chuka,,,,,,,,https://www.imdb.com/title/tt21848664/?ref_=adv_li_tt
Sin,Drama,2020,,,Joshua Clay,,"Morrison James,Joshua Clay,Raul Sulaimanov","January 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt7093074/?ref_=adv_li_tt
Ghost blows out the light 2,Action,2020,,,Zhao Xiaoou,,,"November 12, 2020 (China)",,,,,https://www.imdb.com/title/tt15127904/?ref_=adv_li_tt
Piggy Shorts: The Movie,Adventure,2020,,,Jake Globox,,,"May 15, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt15161390/?ref_=adv_li_tt
Fairy,Sport,2020,,,Jamie Krups,,,"March 22, 2020 (Australia)",,,,,https://www.imdb.com/title/tt21844600/?ref_=adv_li_tt
Projekt Perle,Comedy,2020,,,Mello Hakopians,,"Sarah Geshni,Mello Hakopians,Julia Heer","November 1, 2020 (Germany)",,,,,https://www.imdb.com/title/tt13371438/?ref_=adv_li_tt
Burai,Crime,2020,,,Kazuyuki Izutsu,,"Ryôhei Abe,La Salle Ishii,Hôka Kinoshita","December 12, 2020 (Japan)",,,,,https://www.imdb.com/title/tt21849520/?ref_=adv_li_tt
Super Vixens,Action,2020,,,Mister Hero,,,"June 16, 2020 (United States)",,,,,https://www.imdb.com/title/tt21839542/?ref_=adv_li_tt
Lições de um Salvamento,Drama,2020,,,Joel Áuves,,"Michele Bitencourt,André Mattos,Aderaldo Miranda",2020 (Brazil),,,,,https://www.imdb.com/title/tt15315204/?ref_=adv_li_tt
Batman: Knight Rising,"Action,Crime,Mystery",2020,,,,,,"January 12, 2020 (United States)",,,,,https://www.imdb.com/title/tt21840828/?ref_=adv_li_tt
Catch Them Young,Drama,2020,,,Maxwell Akwesi Amuni,,"Beverly Afaglo,Florence Agyei,Tony Lachman","September 26, 2020 (Ghana)",,,,,https://www.imdb.com/title/tt21819238/?ref_=adv_li_tt
Deney,Drama,2020,,,Birol Kurt,,,"September 11, 2020 (Turkey)",,,,,https://www.imdb.com/title/tt10946516/?ref_=adv_li_tt
Be Negative,Action,2020,,,Faaroq Roi,,,2020 (India),,,,,https://www.imdb.com/title/tt15036272/?ref_=adv_li_tt
The Redneg,Adventure,2020,,,The Redneg,,,"September 3, 2020 (Sweden)",,,,,https://www.imdb.com/title/tt15128222/?ref_=adv_li_tt
EnVz Studios: Unconditional,Drama,2020,,,Jamall Rashaud McMillan,,"TinaChristine,Jamall Rashaud McMillan","September 27, 2020 (United States)",,,,,https://www.imdb.com/title/tt11983158/?ref_=adv_li_tt
"Hammerklaviersonate: Nr. 29, op. 106 in B-Dur von Ludwig van Beethoven",Music,2020,,,Daniel von Aarburg,,,"September 11, 2020 (Switzerland)",,,,,https://www.imdb.com/title/tt13785790/?ref_=adv_li_tt
Sommets Musicaux de Gstaad,Music,2020,,,Gillaume L'Hote,,,"June 22, 2020 (France)",,,,,https://www.imdb.com/title/tt18952900/?ref_=adv_li_tt
Massoud!,Drama,2020,,,Emmanuel M'Baide Rotoubam,,"Youssouf Djaoro,Souhoudoun Barry,Ibrahima Traoré",2020 (Burkina Faso),,,,,https://www.imdb.com/title/tt21741998/?ref_=adv_li_tt
RunNation Film Festival: 2020/2021 World Tour,,2020,,,,,,"November 19, 2020 (Australia)",,,,,https://www.imdb.com/title/tt13537052/?ref_=adv_li_tt
Down with Earworm,Music,2020,,,Canna CDK,,,"December 31, 2020 (United States)",,,,,https://www.imdb.com/title/tt14113556/?ref_=adv_li_tt
The Challenge of Flight - Eagles Over the Gulf Stories of Desert Storm,War,2020,,,L. Douglas Keeney,,,"July 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt12916286/?ref_=adv_li_tt
Kal Nu,Music,2020,,,Laddi Kaonke,,,"April 12, 2020 (India)",,,,,https://www.imdb.com/title/tt12764800/?ref_=adv_li_tt
Lil' Santa's Book Club: The Life and Adventures of Santa Claus Part 2,"Animation,Family",2020,,,Sandy Lynn Smith,,"Larry G. Jones,Scott Lane","September 15, 2020 (United States)",,,,,https://www.imdb.com/title/tt12938340/?ref_=adv_li_tt
Play Sichuan Opera,Drama,2020,,,Wei Wei,,,October 2020 (China),,,,,https://www.imdb.com/title/tt13335548/?ref_=adv_li_tt
How the Snowmen Ruined Christmas,"Animation,Adventure",2020,,,,,,"December 10, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt10749954/?ref_=adv_li_tt
Platonic,Drama,2020,,,Haruka Ono,,"Yui Fujiki,Momona,Yichiro Okamoto","December 20, 2020 (Japan)",,,,,https://www.imdb.com/title/tt13879768/?ref_=adv_li_tt
The Devil's Bathtub: A Pine Mountain Exposition,Thriller,2020,,,Jesse Carter,,,"September 30, 2020 (United States)",,,,,https://www.imdb.com/title/tt12719160/?ref_=adv_li_tt
The Devil's Madness,Sci-Fi,2020,,,Robert Szanyi,,,"August 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt12816178/?ref_=adv_li_tt
Fuyu no hotsuremade,,2020,,,Daisuke Tamochi,,,"October 16, 2020 (Japan)",,,,,https://www.imdb.com/title/tt15292830/?ref_=adv_li_tt
Comedy in Color,Comedy,2020,,,Anthony T. Rose,,,"October 9, 2020 (United States)",,,,,https://www.imdb.com/title/tt13566842/?ref_=adv_li_tt
14 Days,Drama,2020,,,Chinneylove Eze,,"Uzor Arukwe,Uzo Davies,Karsten Erimu",November 2020 (Nigeria),,,,,https://www.imdb.com/title/tt17037184/?ref_=adv_li_tt
Rok We Mgle,,2020,,,,,,,,,,,https://www.imdb.com/title/tt20752128/?ref_=adv_li_tt
Atalanta vs Paris Saint-Germain,Action,2020,,,,,,"August 12, 2020 (Portugal)",,,,,https://www.imdb.com/title/tt12929330/?ref_=adv_li_tt
Sporting Gijón vs Real Oviedo,Action,2020,,,,,,"June 22, 2020 (Spain)",,,,,https://www.imdb.com/title/tt13333900/?ref_=adv_li_tt
Republic of Ireland vs Bulgaria,Action,2020,,,,,,"November 18, 2020 (Ireland)",,,,,https://www.imdb.com/title/tt13491930/?ref_=adv_li_tt
Archie and Zooey's Cool Facts: Christmas Trees,Animation,2020,,,Dylan Bente,,,"December 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt13162008/?ref_=adv_li_tt
Tumi Rabe Nirabe,Drama,2020,,,Sankhadeep Chakraborty,,Chandan Banerjee,"July 17, 2020 (India)",,,,,https://www.imdb.com/title/tt18116394/?ref_=adv_li_tt
Getafe CF vs Real Betis Balompié,Action,2020,,,,,,"January 26, 2020 (Spain)",,,,,https://www.imdb.com/title/tt12655974/?ref_=adv_li_tt
Dabie,Drama,2020,,,Joy Christ,,"Estelle Ndinga,Merveille Ndala,Mike Combo",2020 (Congo),,,,,https://www.imdb.com/title/tt14962376/?ref_=adv_li_tt
I'm not Trump,Comedy,2020,,,Reza Khoram,,,"November 20, 2020 (Iran)",,,,,https://www.imdb.com/title/tt13694852/?ref_=adv_li_tt
Battlefield of the Mind 2,Action,2020,,,Darius Westmoreland,,"Dwayne 'Showtim3' Dyke Jr.,Schulyer Neely,Darius Westmoreland","December 5, 2020 (United States)",,,,,https://www.imdb.com/title/tt13274982/?ref_=adv_li_tt
O Homem de Costas,Drama,2020,,,Rodrigo Grota,,Filipe Garcia,"October 8, 2020 (Brazil)",,,,,https://www.imdb.com/title/tt21366218/?ref_=adv_li_tt
Mystère dans le Sidobre,Thriller,2020,,,Guerino Capitanio,,"Jean-Pierre Audouy,Nizar Ben Fatma,Joël Chalude","October 19, 2020 (France)",,,,,https://www.imdb.com/title/tt13875872/?ref_=adv_li_tt
Merseyside Derby,Sport,2020,,,,,,"October 17, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt13316364/?ref_=adv_li_tt
Mothers,,2020,,,Maiko Seki,,,September 2020 (Japan),,,,,https://www.imdb.com/title/tt15292842/?ref_=adv_li_tt
A Frozen Christmas Time 2,"Animation,Comedy,Family",2020,,,Pippa Seymour,,,"November 3, 2020 (United States)",,,,,https://www.imdb.com/title/tt13452404/?ref_=adv_li_tt
A Very 2020 Christmas Carol,"Comedy,Drama,Horror",2020,,,Ian Austin,,,"December 25, 2020 (United Kingdom)",,1,,,https://www.imdb.com/title/tt13708716/?ref_=adv_li_tt
Ajoji,Drama,2020,,,Muhideen Oladapo,,"Femi Adebayo,Yewande Adekoya,Tunde Adeyemo","December 13, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt20123048/?ref_=adv_li_tt
Calico,Drama,2020,,,Snagev,,,"January 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt15832076/?ref_=adv_li_tt
Frammenti di vita,"Biography,Drama",2020,,,Maurizio Antonelli,,"Maurizio Antonelli,Francesca Baratella,Gabriele Belli",,,,,,https://www.imdb.com/title/tt21077502/?ref_=adv_li_tt
Caretaker,Thriller,2020,,,Julie Kimmel,,,"November 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt11426860/?ref_=adv_li_tt
Killer in Me,"Adventure,Drama,Thriller",2020,,,Marcus D. Spencer,,"Marcus D. Spencer,Sherif Awad",October 2020 (United States),,,,,https://www.imdb.com/title/tt11323394/?ref_=adv_li_tt
Ashen,"Action,Sci-Fi,Thriller",2020,,,,,,"December 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt10607806/?ref_=adv_li_tt
Bull and YaYa's Quiet on the Set,Comedy,2020,,,Donald Ducatti Murray,,,2020 (United States),,,,,https://www.imdb.com/title/tt12766820/?ref_=adv_li_tt
Milwaukee Bucks vs Memphis Grizzlies,Reality-TV,2020,,,,,,"August 13, 2020 (United States)",,,,,https://www.imdb.com/title/tt13464628/?ref_=adv_li_tt
Piratage 2.0,Drama,2020,,,W. Tede Silva,,,2020 (France),,,,,https://www.imdb.com/title/tt15796698/?ref_=adv_li_tt
Sound and Silence,Drama,2020,,,Jennifer DiMarco,,"Emmanuel Atkins,Dezirae Bates,Georgina Mercedes Black","May 30, 2020 (United States)",,,,,https://www.imdb.com/title/tt14371272/?ref_=adv_li_tt
Revenge,Crime,2020,,,Leonardo Kovalenko,,"Kseniia Stasiuk,Maksym Stasiuk","October 10, 2020 (United States)",,,,,https://www.imdb.com/title/tt18286422/?ref_=adv_li_tt
Bodies On Seats,Horror,,,,,,,,,,,,https://www.imdb.com/title/tt10753370/?ref_=adv_li_tt
Finding Her Voice - The Stage Play,Family,2020,,,Don Dusty Phelps,,"Mary J. Dixon,Al Green III,Jacqueline Jackson-Foster","August 21, 2020 (United States)",,,,,https://www.imdb.com/title/tt17544508/?ref_=adv_li_tt
Yawning Man - Live at Giant Rock,Music,2020,,,Sam Grant,,,"May 30, 2020 (United States)",,,,,https://www.imdb.com/title/tt15494892/?ref_=adv_li_tt
Ibrat,"Drama,History",2020,,,Djakhangir Kasymov,,"Farkhad Makhmudov,Bakhram Matchanov,Shahzoda Matchanova","October 1, 2020 (Uzbekistan)",,,,,https://www.imdb.com/title/tt13453436/?ref_=adv_li_tt
Exit of the Gods: Volume 13 Carnivorous,Musical,2020,,,James Carrillo,,"Vador Carrillo,Dylan Ely,Erin Thomas Gavin","April 29, 2020 (United States)",,,,,https://www.imdb.com/title/tt12611336/?ref_=adv_li_tt
No Place Like Home,"Sci-Fi,Thriller",2020,,,Michael Yacovoni,,"Joseph Dorner,Nicholas Yacovoni","December 2, 2020 (United States)",,,,,https://www.imdb.com/title/tt13875014/?ref_=adv_li_tt
Pawns and Kings (And Other Things),Comedy,2020,,,Will Bozman,,"Aiden Kempf,Jade Halpern,Claire May","September 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt11736918/?ref_=adv_li_tt
The Deal: Bernipk (TheHatBoy),"Action,Crime,Drama",2020,,,Samtu Palouki,,Samtu Palouki,"March 6, 2020 (United States)",,,,,https://www.imdb.com/title/tt13029250/?ref_=adv_li_tt
The Sam's Day 2 - Alone at the Darkness,Action,2020,,,Bilal Akbulut,,,"December 15, 2020 (United States)",,,,,https://www.imdb.com/title/tt13411164/?ref_=adv_li_tt
An Insignificant Affair,Drama,2020,,,Yuanyuan Ning,,"Bowen Dong,Yuanyuan Ning","July 2, 2020 (Italy)",,4,,,https://www.imdb.com/title/tt11151772/?ref_=adv_li_tt
Leadfoot: LMack Racing,"Comedy,Drama",2020,,,Jacques Aldridge,,"Jacques Aldridge,Logan A. Ryan,Ari Huber",April 2020 (United States),,,,,https://www.imdb.com/title/tt11070018/?ref_=adv_li_tt
"Cabeza, corazón y manos",,2020,,,Astrid Vargas,,,"November 8, 2020 (Spain)",,,,,https://www.imdb.com/title/tt13398740/?ref_=adv_li_tt
Mason Reid,Horror,2020,,,Phil Martin,,,"December 31, 2020 (United States)",,,,,https://www.imdb.com/title/tt10773972/?ref_=adv_li_tt
Between Two Minds,Drama,2020,,,Lynn Neumann,,"Lizet Benrey,Daniel Adomian,Luke Kenton-Cashion","October 23, 2020 (United States)",,,,,https://www.imdb.com/title/tt7162376/?ref_=adv_li_tt
Halloween Dance,Family,2020,,,Jim Ardent,,,"October 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt12962124/?ref_=adv_li_tt
Rumors,Horror,2020,,,,,,"December 30, 2020 (United States)",,,,,https://www.imdb.com/title/tt10926600/?ref_=adv_li_tt
Hotel De Langewieke,Comedy,2020,,,Adri Doppenberg,,"Joran Corbeek,Daantje de Held,Roy Ester","July 2, 2020 (Netherlands)",,,,,https://www.imdb.com/title/tt12791874/?ref_=adv_li_tt
Not Your Husband,Drama,2020,,,Udezeh Onyinye,,"Joshua Chimdindu,Stanley Igboanugo,Mary Igwe","September 3, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt16442730/?ref_=adv_li_tt
Downplayed,,2020,,,Artes Harry,,"Faustino Deblas,Emily Pokora,Shanna Toft","July 7, 2020 (United States)",,,,,https://www.imdb.com/title/tt11791316/?ref_=adv_li_tt
Al1ce: Love is Forever,Animation,2020,,,Clint Carney,,,"June 12, 2020 (United States)",,,,,https://www.imdb.com/title/tt13021816/?ref_=adv_li_tt
Clean Cut Sunday's Best,Comedy,2020,,,Junie Bond,,,"November 22, 2020 (United States)",,,,,https://www.imdb.com/title/tt19400134/?ref_=adv_li_tt
Balsamo Beach,Comedy,2020,,,James Balsamo,,"James Balsamo,Bill Dawson,Greg Python Gilbert","July 4, 2020 (United States)",,,,,https://www.imdb.com/title/tt12070030/?ref_=adv_li_tt
Los Errantes,Drama,2020,,,Irene Franco,,"Francisco Quinteros,Gonzalo Giménez,Carolina Calvo","December 9, 2020 (Brazil)",,,,,https://www.imdb.com/title/tt13617442/?ref_=adv_li_tt
Girl with Good Luck,"Animation,Drama,Romance",2020,,,RosyClozy,,,"March 12, 2020 (United States)",,,,,https://www.imdb.com/title/tt16475914/?ref_=adv_li_tt
Comedy Koduran,Comedy,2020,,,Abhishek,,,"February 23, 2020 (India)",,1,,,https://www.imdb.com/title/tt11924758/?ref_=adv_li_tt
Twirl,Drama,2020,,,Joey Harlow,,"Bev Adams,Jennifer Aileen,Jill Anton","May 1, 2020 (United States)",,,,,https://www.imdb.com/title/tt12330682/?ref_=adv_li_tt
The Power to Make a Change,Drama,2020,,,Steven Vinacour,,,"November 1, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt13945342/?ref_=adv_li_tt
Der Tod ist nicht umsonst : Danielle muss weg,Comedy,2020,,,Dorian Valentino,,"Thomas Goersch,Timur Güler,Maximilian Winter","May 30, 2020 (Germany)",,1,,,https://www.imdb.com/title/tt11089614/?ref_=adv_li_tt
The Last Step,Adventure,2020,,,Bashiru Akande Lasisi,,"Israel Isaac,Joke Muyiwa,Nene Nwanyo","August 1, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt13698444/?ref_=adv_li_tt
Atalanta vs Liverpool,Sport,2020,,,Trent Alexander-Arnold,,,"November 3, 2020 (Italy)",,,,,https://www.imdb.com/title/tt13404306/?ref_=adv_li_tt
Harbitual Harmony with Nora Sophia,Talk-Show,2020,Approved,1h,Nora Sophia,,"Tony Boldi,Nora Sophia",,,,,,https://www.imdb.com/title/tt13581320/?ref_=adv_li_tt
Chelsea vs Bayern Munich,Sport,2020,,,,,,"February 25, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt11885360/?ref_=adv_li_tt
The Feminist,Drama,2020,,,Val Sunny Olisemeka,,,"December 12, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt16295162/?ref_=adv_li_tt
2020-Nen 2 tsuki 9-nichi Kinoshita maisuta Tokyo vsT. T sai tama,Sport,2020,,,,,,2020 (Japan),,,,,https://www.imdb.com/title/tt13138962/?ref_=adv_li_tt
The Springfield Missing,Horror,2020,,,Ryan Paddock,,"Brent Beaty,Dave Block,John Campanile","October 30, 2020 (United States)",,,,,https://www.imdb.com/title/tt10810344/?ref_=adv_li_tt
Southampton FC vs Newcastle United,Action,2020,,,,,,"March 7, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt11929050/?ref_=adv_li_tt
Tsumugi3 Sky Blue Island,Reality-TV,2020,,,,,,"October 7, 2020 (Japan)",,,,,https://www.imdb.com/title/tt13550878/?ref_=adv_li_tt
Bundesliga 26. Matchday Borussia Dortmund vs Fc Schalke 04,Action,2020,,,Lucien Favre,,,"May 16, 2020 (Germany)",,,,,https://www.imdb.com/title/tt12338548/?ref_=adv_li_tt
Bushfaller,,2020,,,Niyi Towolawi,,"Goretti Etchu-Egbe,Epulle Jeffery","February 14, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt9390348/?ref_=adv_li_tt
Triggered- The good one,Comedy,2020,,,Scott Rosenfeld,,Scott Rosenfeld,"November 25, 2020 (United States)",,,,,https://www.imdb.com/title/tt12317826/?ref_=adv_li_tt
Deep Logic,Action,2020,,,Kentarô Yamagishi,,"Mina Kuryû,Kanehisa Tsuchiya,Shun Tôdô","January 18, 2020 (Japan)",,2,,,https://www.imdb.com/title/tt11291484/?ref_=adv_li_tt
Sadhanai Payanam,Drama,2020,,,Madheshwara,,,December 2020 (India),,,,,https://www.imdb.com/title/tt11230850/?ref_=adv_li_tt
Carnaval,Mystery,2020,,,,,,,,,,,https://www.imdb.com/title/tt10394808/?ref_=adv_li_tt
WALLEDwithin,Mystery,2020,,,Scott Hellon,,Scott Hellon,"August 8, 2020 (United States)",,,,,https://www.imdb.com/title/tt8254246/?ref_=adv_li_tt
Ameno Project,,2020,,,Behzad Sedghi,,"Behzad Sedghi,Marjan Soroosh,Dastaan S. Sedghi","Toronto, Ontario, Canada",,,,,https://www.imdb.com/title/tt11936532/?ref_=adv_li_tt
Queste Anime Dannate,Action,2020,,,Robert Laas,,"Travis W Bruyer,Cody Maynard","November 5, 2020 (United States)",,,,,https://www.imdb.com/title/tt13364368/?ref_=adv_li_tt
Dilectione,Thriller,2020,,,Joseph Espinosa,,,"October 31, 2020 (United States)",,,,,https://www.imdb.com/title/tt13483408/?ref_=adv_li_tt
Conscious Consequences,Drama,2020,,,Julian Erksmeyer,,"Anna Katharina Fecher,Aaron Koszuta,Marc Schöttner","October 30, 2020 (Germany)",,,,,https://www.imdb.com/title/tt7838760/?ref_=adv_li_tt
The Zero Hour Anthology of Zelica Films,Drama,2020,,,Stephen Southouse,,Marc Sinclair,"June 1, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt21201106/?ref_=adv_li_tt
Spacell,Fantasy,2020,,,Zhe Yuan,,,"July 2, 2020 (China)",,,,,https://www.imdb.com/title/tt17322516/?ref_=adv_li_tt
Santa Claus's Baubles of Steel,Comedy,2020,,,Stephen McCulla,,"Stephen McCulla,Anthony Murney,Catherine Fitzpatrick","December 4, 2020 (United Kingdom)",,1,,,https://www.imdb.com/title/tt14482474/?ref_=adv_li_tt
Dog Geniuses: Woodland Creatures,"Animation,Family",2020,,,Tim Martin,,"Jo Davis,Simon Hill,Charles Nu",,,,,,https://www.imdb.com/title/tt12264550/?ref_=adv_li_tt
Abike,Drama,2020,,,Pascal Amanfo,,"Vivica Anuforo,Ken Erics,Stanley Igboanugo","April 11, 2020 (Nigeria)",,,,,https://www.imdb.com/title/tt16246882/?ref_=adv_li_tt
Denen Boys,,2020,,,Ken'ichirô Nishiumi,,"Ryô Ikeda,Takafumi Ozeki,Kasumi Yamaya","September 4, 2020 (Japan)",,,,,https://www.imdb.com/title/tt12773596/?ref_=adv_li_tt
Derechos del hombre,,2020,,,,,,"January 17, 2020 (Spain)",,,,,https://www.imdb.com/title/tt11699744/?ref_=adv_li_tt
"Academy of Ancient Music Live Concert: Mozart, Salieri and Amalia",Music,2020,,,Nicola Boud,,,"May 24, 2020 (United Kingdom)",,,,,https://www.imdb.com/title/tt21448584/?ref_=adv_li_tt
Theevinai Achcham,Thriller,2020,,,Dinesh Raveendran,,"Vicran Elanggoven,Nisha Nalini,Dinesh Raveendran","February 7, 2020 (Australia)",,,,,https://www.imdb.com/title/tt14412818/?ref_=adv_li_tt
51: After the Raid,"Comedy,Sci-Fi",2020,,,Gregory M Pricoli,,"Mecca Shabazz,Ariel Trochez,Marco Caviglia","July 13, 2020 (United States)",,1,,,https://www.imdb.com/title/tt12676000/?ref_=adv_li_tt
